"birthdate","injuredDays","up15","photo2","isActive","idTeam","nick","number","insertDatetime","price","height","isNational","isExitLeague","initialPrice","fullName","photo","url","fisicStatus","imageTeam","license","idPlayer","birthplace","nationality","competitionAverage","teamNegative","numberJourney","team","isLocal","pointsJourney","keep","imageTeamNegative","position","isExtraCommunity","shortName","nameTeam","age","down15","computeMatch"
"04/12/2005",0,66.7,"0000833217_5-6_03.jpg",TRUE,5,"De Larrea ",5,"20250915T142623+0000",702500,"198",TRUE,FALSE,420000,"Sergio de Larrea","0000833211_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001360","fit","1654748673.png","JFL",49,"Valladolid","España",14,<chr>,<int>,<chr>,<lgl>,<dbl>,14.1,"https://supermanager.acb.com/files/logo/1654748673.png",1,FALSE,"S. de Larrea","Valencia Basket",20,-38.6,FALSE
"04/04/2000",0,80,"0000829609_5-6_03.jpg",TRUE,16,"Parra",44,"20250915T142625+0000",689677,"202",TRUE,FALSE,480000,"Joel Parra","0000829599_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212265","fit","2324BarcaLogoweb.png","JFL",197,"Barcelona","España",13.8,<chr>,<int>,<chr>,<lgl>,<dbl>,13.8,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,FALSE,"J. Parra","Barça",26,-52.4,FALSE
"25/06/1993",0,75.8,"0000829676_5-6_03.jpg",TRUE,16,"Punter",0,"20250915T142625+0000",670667,"193",FALSE,FALSE,620000,"Kevin Punter","0000829661_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003361","fit","2324BarcaLogoweb.png","EUR",189,"New York","Serbia",13.4,<chr>,<int>,<chr>,<lgl>,<dbl>,13.4,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,FALSE,"K. Punter","Barça",32,-49,FALSE
"31/01/1990",0,40.3,"0000829757_5-6_03.jpg",TRUE,16,"Laprovittola",20,"20250915T142625+0000",650000,"190",FALSE,FALSE,390000,"Nico Laprovittola","0000829747_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20211947","injured","2324BarcaLogoweb.png","EUR",192,"Castelar","Italia",13,<chr>,<int>,<chr>,<lgl>,<NULL>,13,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",1,FALSE,"N. Laprovittola","Barça",36,-14.3,FALSE
"12/01/1995",0,48.8,"0000829893_5-6_03.jpg",TRUE,16,"Fall",19,"20250915T142625+0000",548182,"221",FALSE,FALSE,250000,"Youssoupha Fall","0000829884_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000037","fit","2324BarcaLogoweb.png","EUR",190,"Dakar","Francia",11,<chr>,<int>,<chr>,<lgl>,<dbl>,11,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,FALSE,"Y. Fall","Barça",31,-26.9,FALSE
"18/09/2000",0,56.7,"0000833179_5-6_03.jpg",TRUE,5,"Moore",10,"20250915T142623+0000",544815,"198",FALSE,FALSE,460000,"Omari Moore","0000833164_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003991","fit","1654748673.png","EUR",47,"Pasadena (California)","Macedonia del Norte",10.9,<chr>,<int>,<chr>,<lgl>,<dbl>,10.9,"https://supermanager.acb.com/files/logo/1654748673.png",3,FALSE,"O. Moore","Valencia Basket",25,-34.9,FALSE
"30/10/1991",0,47.9,"0000829792_5-6_03.jpg",TRUE,16,"Satoransky",13,"20250915T142625+0000",520870,"201",FALSE,FALSE,440000,"Tomas Satoransky","0000829779_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20202163","injured","2324BarcaLogoweb.png","EUR",191,"Praga","Chequia",10.4,<chr>,<int>,<chr>,<lgl>,<NULL>,10.4,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",1,FALSE,"T. Satoransky","Barça",34,-27.1,FALSE
"05/08/1993",0,52.5,"0000833075_5-6_03.jpg",TRUE,5,"Costello",24,"20250915T142623+0000",505185,"208",FALSE,FALSE,580000,"Matt Costello","0000833069_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000032","fit","1654748673.png","COT",51,"Linwood (Míchigan)","Costa de Marfil",10.1,<chr>,<int>,<chr>,<lgl>,<dbl>,10.1,"https://supermanager.acb.com/files/logo/1654748673.png",5,FALSE,"M. Costello","Valencia Basket",32,-32.3,FALSE
"19/05/1997",0,34.2,"0000833234_5-6_03.jpg",TRUE,5,"López-A.",6,"20250915T142623+0000",502667,"200",TRUE,FALSE,320000,"Xabi López-Arostegui","0000833231_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20211660","injured","1654748673.png","JFL",62,"Getxo","España",10.1,<chr>,<int>,<chr>,<lgl>,<NULL>,10.1,"https://supermanager.acb.com/files/logo/1654748673.png",3,FALSE,"López-Arostegui","Valencia Basket",29,-14.1,FALSE
"30/09/1998",0,56.5,"0000833104_5-6_03.jpg",TRUE,5,"Reuvers",3,"20250915T142623+0000",500333,"211",FALSE,FALSE,210000,"Nate Reuvers","0000833095_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002724","fit","1654748673.png","EUR",54,"Minnesota","Hungría",10,<chr>,<int>,<chr>,<lgl>,<dbl>,10,"https://supermanager.acb.com/files/logo/1654748673.png",5,FALSE,"N. Reuvers","Valencia Basket",27,-36.5,FALSE
"04/05/1995",0,50.4,"0000832932_5-6_03.jpg",TRUE,5,"Thompson",13,"20250915T142623+0000",484444,"193",FALSE,FALSE,430000,"Darius Thompson","0000832924_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001900","fit","1654748673.png","EUR",55,"Murfreesboro (Tennessee)","Italia",9.7,<chr>,<int>,<chr>,<lgl>,<dbl>,9.7,"https://supermanager.acb.com/files/logo/1654748673.png",1,FALSE,"D. Thompson","Valencia Basket",31,-31,FALSE
"15/04/2000",0,37,"0000829711_5-6_03.jpg",TRUE,16,"Norris",5,"20250915T142625+0000",481111,"206",FALSE,FALSE,450000,"Miles Norris","0000829698_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004050","fit","2324BarcaLogoweb.png","EXT",194,"San Francisco (California)","EE.UU.",9.6,<chr>,<int>,<chr>,<lgl>,<dbl>,9.6,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,TRUE,"M. Norris","Barça",26,-17.8,FALSE
"17/02/1999",0,50.7,"0000832913_5-6_03.jpg",TRUE,5,"Badio",0,"20250915T142623+0000",473929,"191",FALSE,FALSE,380000,"Brancou Badio","0000832893_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000107","fit","1654748673.png","COT",52,"Rufisque","Senegal",9.5,<chr>,<int>,<chr>,<lgl>,<dbl>,9.5,"https://supermanager.acb.com/files/logo/1654748673.png",3,FALSE,"B. Badio","Valencia Basket",27,-31.8,FALSE
"04/06/2004",0,-5.7,"0000829633_5-6_03.jpg",TRUE,16,"Núñez",17,"20250915T142625+0000",322232,"191",TRUE,FALSE,3e+05,"Juan Núñez","0000829621_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000093","fit","2324BarcaLogoweb.png","JFL",199,"Madrid","España",9.3,<chr>,<int>,<chr>,<lgl>,<dbl>,-13.4,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",1,FALSE,"J. Núñez","Barça",21,-21.2,FALSE
"24/04/1990",0,42.2,"0000829581_5-6_03.jpg",TRUE,16,"Vesely",6,"20250915T142625+0000",458696,"210",FALSE,FALSE,380000,"Jan Vesely","0000829566_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001949","injured","2324BarcaLogoweb.png","EUR",188,"Ostrava","Chequia",9.2,<chr>,<int>,<chr>,<lgl>,<NULL>,9.2,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,FALSE,"J. Vesely","Barça",36,-23.9,FALSE
"14/02/1997",0,33.5,"0000851946_5-6_03.jpg",TRUE,5,"Key",7,"20251101T164814+0000",418947,"203",FALSE,FALSE,350000,"Braxton Key","0000851938_5-6_03.jpg",NA,"fit","1654748673.png","EXT",254,"Pennsylvania","EE.UU.",8.4,<chr>,<int>,<chr>,<lgl>,<dbl>,8.4,"https://supermanager.acb.com/files/logo/1654748673.png",5,TRUE,"B. Key","Valencia Basket",29,-16.8,FALSE
"13/08/1998",0,38.6,"0000833147_5-6_03.jpg",TRUE,5,"Sako",12,"20250915T142623+0000",406250,"210",FALSE,FALSE,330000,"Neal Sako","0000833132_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003973","fit","1654748673.png","EUR",56,"Aubergenville","Francia",8.1,<chr>,<int>,<chr>,<lgl>,<dbl>,8.1,"https://supermanager.acb.com/files/logo/1654748673.png",5,FALSE,"N. Sako","Valencia Basket",27,-22.3,FALSE
"08/11/1994",0,42,"0000829548_5-6_03.jpg",TRUE,16,"Brizuela",8,"20250915T142625+0000",371667,"188",TRUE,FALSE,4e+05,"Darío Brizuela","0000829534_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20209919","fit","2324BarcaLogoweb.png","JFL",198,"San Sebastián","España",7.4,<chr>,<int>,<chr>,<lgl>,<dbl>,7.4,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,FALSE,"D. Brizuela","Barça",31,-27.1,FALSE
"05/03/1999",0,36.2,"0000829728_5-6_03.jpg",TRUE,16,"Cale",3,"20250915T142625+0000",358846,"198",FALSE,FALSE,420000,"Myles Cale","0000829716_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003948","fit","2324BarcaLogoweb.png","EXT",195,"Middletown (Delaware)","EE.UU.",7.2,<chr>,<int>,<chr>,<lgl>,<dbl>,7.2,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,TRUE,"M. Cale","Barça",27,-21.9,FALSE
"08/03/1999",0,30.4,"0000833035_5-6_03.jpg",TRUE,5,"Puerto",2,"20250915T142623+0000",320000,"199",TRUE,FALSE,310000,"Josep Puerto","0000833024_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210392","injured","1654748673.png","JFL",60,"Almussafes","España",6.4,<chr>,<int>,<chr>,<lgl>,<NULL>,6.4,"https://supermanager.acb.com/files/logo/1654748673.png",3,FALSE,"J. Puerto","Valencia Basket",27,-17.6,FALSE
"06/07/2000",0,20.3,"0000829653_5-6_03.jpg",TRUE,16,"Marcos",2,"20250915T142625+0000",259571,"190",FALSE,FALSE,2e+05,"Juani Marcos","0000829638_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000108","fit","2324BarcaLogoweb.png","EUR",193,"Rosario","Italia",5.5,<chr>,<int>,<chr>,<lgl>,<dbl>,-3.1,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",1,FALSE,"J. Marcos","Barça",25,-26.4,FALSE
"30/04/2009",0,-5.4,"0000837156_5-6_03.jpg",TRUE,16,"Kusturica",43,"20251005T225836+0000",119025,"203",FALSE,FALSE,1e+05,"Nikola Kusturica","0000837143_5-6_03.jpg",NA,"injured","2324BarcaLogoweb.png","EUR",250,"Novi Sad","Serbia",3.8,<chr>,<int>,<chr>,<lgl>,<NULL>,-8.6,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,FALSE,"N. Kusturica","Barça",17,-11.8,FALSE
"28/07/1996",0,11.7,"0000852004_5-6_03.jpg",TRUE,5,"Sima",77,"20250915T142623+0000",152222,"211",TRUE,FALSE,2e+05,"Yankuba Sima","0000833247_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20213230","fit","1654748673.png","JFL",59,"Girona","España",3,<chr>,<int>,<chr>,<lgl>,<dbl>,3,"https://supermanager.acb.com/files/logo/1654748673.png",5,FALSE,"Y. Sima","Valencia Basket",29,-5.6,FALSE
"10/02/2004",0,5,"0000832978_5-6_03.jpg",TRUE,5,"Nogués",32,"20250915T142623+0000",64444,"196",TRUE,FALSE,190000,"Isaac Nogués","0000832964_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004053","fit","1654748673.png","JFL",48,"Barcelona","España",1.3,<chr>,<int>,<chr>,<lgl>,<dbl>,1.3,"https://supermanager.acb.com/files/logo/1654748673.png",3,FALSE,"I. Nogués","Valencia Basket",22,-2.4,FALSE
"01/03/2008",0,5.6,"0000850682_5-6_03.jpg",TRUE,16,"Keita",41,"20251019T165834+0000",45258,"212",TRUE,FALSE,120000,"Sayon Keita","0000837247_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003348","fit","2324BarcaLogoweb.png","JFL",251,"Bamako","Malí",0.5,<chr>,<int>,<chr>,<lgl>,<dbl>,4.3,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,FALSE,"S. Keita","Barça",18,3.1,FALSE
"28/02/2007",0,6,"defaultBody.jpg",TRUE,16,"González",47,"20251216T102729+0000",62641,"190",TRUE,FALSE,110000,"Dani González","0000836912_5-6_03.jpg",NA,"fit","2324BarcaLogoweb.png","JFL",269,"Villaobispo de las Regueras","España",0.5,<chr>,<int>,<chr>,<lgl>,<dbl>,4.9,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,FALSE,"D. González","Barça",19,3.8,FALSE
"29/04/2002",0,16.8,"defaultBody.jpg",TRUE,5,"Cárdenas",23,"20260515T160843+0000",212500,"187",TRUE,FALSE,250000,"Álvaro Cárdenas","defaultFace.jpg",NA,"fit","1654748673.png","JFL",332,"Granada","España",-7,<chr>,<int>,<chr>,<lgl>,<dbl>,15.5,"https://supermanager.acb.com/files/logo/1654748673.png",1,FALSE,"A. Cárdenas","Valencia Basket",24,14.2,FALSE
